Perturbed dimension,Perturbed dimension display,Threshold perturbation,Threshold delta,Weight perturbation,Weight delta,Applied T_R,Applied T_A,T_C_direct,T_C_review,T_R clipped,T_A clipped,New target weight,Client,Baseline admitted,Scenario admitted,Admission status changed,Baseline decision,Scenario decision,Decision category changed,Baseline HPS,Scenario HPS,Delta HPS,Baseline critical HPS,Scenario critical HPS,Delta critical HPS,Baseline critical minimum,Scenario critical minimum
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_002,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.0526470588235295,0.002647058823529669,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_003,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.2632352941176475,0.013235294117647456,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2500735294117646,0.012573529411764817,2.3392857142857144,2.3392857142857144,0.0,1.0,1.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_005,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.526470588235294,0.026470588235294024,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_006,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.0526470588235295,0.002647058823529669,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_007,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.631764705882353,0.03176470588235336,4.857142857142858,4.857142857142858,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_008,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.526470588235294,0.026470588235294024,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3158823529411765,0.01588235294117668,2.428571428571429,2.428571428571429,0.0,1.0,1.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_010,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.2632352941176475,0.013235294117647456,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_011,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.526470588235294,0.026470588235294024,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_012,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.0526470588235295,0.002647058823529669,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3158823529411765,0.01588235294117668,2.428571428571429,2.428571428571429,0.0,1.0,1.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_014,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.631764705882353,0.03176470588235336,4.857142857142858,4.857142857142858,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_015,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.526470588235294,0.026470588235294024,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_016,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2500735294117646,0.012573529411764817,2.3392857142857144,2.3392857142857144,0.0,1.0,1.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_017,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.2632352941176475,0.013235294117647456,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_018,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.9875,2.9868382352941176,-0.0006617647058821952,2.982142857142857,2.982142857142857,0.0,2.0,2.0
documentation,Documentation,0%,0.0,-30%,-0.3,3.0,4.0,4.0,3.5,False,False,0.105,client_019,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.526470588235294,0.026470588235294024,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_000,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.621176470588235,0.021176470588235574,4.857142857142858,4.857142857142857,-8.881784197001252e-16,4.0,4.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_001,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.4375,3.4529411764705884,0.015441176470588402,3.6250000000000004,3.625,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_002,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.051764705882353,0.0017647058823531125,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_003,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.258823529411765,0.008823529411764675,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2458823529411767,0.00838235294117684,2.3392857142857144,2.339285714285714,-4.440892098500626e-16,1.0,1.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_005,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.51764705882353,0.017647058823529793,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_006,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.051764705882353,0.0017647058823531125,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_007,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.621176470588235,0.021176470588235574,4.857142857142858,4.857142857142857,-8.881784197001252e-16,4.0,4.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_008,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.51764705882353,0.017647058823529793,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3105882352941176,0.010588235294117787,2.428571428571429,2.4285714285714284,-4.440892098500626e-16,1.0,1.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_010,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.258823529411765,0.008823529411764675,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_011,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.51764705882353,0.017647058823529793,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_012,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.051764705882353,0.0017647058823531125,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3105882352941176,0.010588235294117787,2.428571428571429,2.4285714285714284,-4.440892098500626e-16,1.0,1.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_014,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.621176470588235,0.021176470588235574,4.857142857142858,4.857142857142857,-8.881784197001252e-16,4.0,4.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_015,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.51764705882353,0.017647058823529793,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_016,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2458823529411767,0.00838235294117684,2.3392857142857144,2.339285714285714,-4.440892098500626e-16,1.0,1.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_017,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.258823529411765,0.008823529411764675,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_018,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.9875,2.987058823529412,-0.00044117647058783405,2.982142857142857,2.9821428571428563,-8.881784197001252e-16,2.0,2.0
documentation,Documentation,0%,0.0,-20%,-0.2,3.0,4.0,4.0,3.5,False,False,0.12,client_019,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.51764705882353,0.017647058823529793,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_000,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.610588235294118,0.010588235294118675,4.857142857142858,4.857142857142858,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_001,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.4375,3.4452205882352946,0.007720588235294645,3.6250000000000004,3.625,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_002,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.050882352941177,0.0008823529411770004,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_003,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.254411764705883,0.004411764705882781,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2416911764705887,0.004191176470588864,2.3392857142857144,2.3392857142857144,0.0,1.0,1.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_005,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.508823529411765,0.008823529411765119,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_006,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.050882352941177,0.0008823529411770004,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_007,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.610588235294118,0.010588235294118675,4.857142857142858,4.857142857142858,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_008,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.508823529411765,0.008823529411765119,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.305294117647059,0.005294117647059338,2.428571428571429,2.428571428571429,0.0,1.0,1.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_010,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.254411764705883,0.004411764705882781,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_011,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.508823529411765,0.008823529411765119,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_012,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.050882352941177,0.0008823529411770004,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.305294117647059,0.005294117647059338,2.428571428571429,2.428571428571429,0.0,1.0,1.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_014,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.610588235294118,0.010588235294118675,4.857142857142858,4.857142857142858,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_015,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.508823529411765,0.008823529411765119,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_016,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2416911764705887,0.004191176470588864,2.3392857142857144,2.3392857142857144,0.0,1.0,1.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_017,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.254411764705883,0.004411764705882781,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_018,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.9875,2.9872794117647063,-0.00022058823529347293,2.982142857142857,2.982142857142857,0.0,2.0,2.0
documentation,Documentation,0%,0.0,-10%,-0.1,3.0,4.0,4.0,3.5,False,False,0.13500000000000004,client_019,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.508823529411765,0.008823529411765119,3.714285714285715,3.7142857142857144,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_000,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.6,0.0,4.857142857142858,4.857142857142858,0.0,4.0,4.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_001,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.4375,3.4375,0.0,3.6250000000000004,3.6250000000000004,0.0,3.0,3.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_002,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.05,0.0,3.0714285714285716,3.0714285714285716,0.0,2.0,2.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_003,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.25,0.0,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2375,0.0,2.3392857142857144,2.3392857142857144,0.0,1.0,1.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_005,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.5,0.0,3.714285714285715,3.714285714285715,0.0,3.0,3.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_006,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.05,0.0,3.0714285714285716,3.0714285714285716,0.0,2.0,2.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_007,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.6,0.0,4.857142857142858,4.857142857142858,0.0,4.0,4.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_008,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.5,0.0,3.714285714285715,3.714285714285715,0.0,3.0,3.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3,0.0,2.428571428571429,2.428571428571429,0.0,1.0,1.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_010,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.25,0.0,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_011,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.5,0.0,3.714285714285715,3.714285714285715,0.0,3.0,3.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_012,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.05,0.0,3.0714285714285716,3.0714285714285716,0.0,2.0,2.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3,0.0,2.428571428571429,2.428571428571429,0.0,1.0,1.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_014,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.6,0.0,4.857142857142858,4.857142857142858,0.0,4.0,4.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_015,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.5,0.0,3.714285714285715,3.714285714285715,0.0,3.0,3.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_016,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2375,0.0,2.3392857142857144,2.3392857142857144,0.0,1.0,1.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_017,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.25,0.0,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_018,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.9875,2.9875,0.0,2.982142857142857,2.982142857142857,0.0,2.0,2.0
documentation,Documentation,0%,0.0,0%,0.0,3.0,4.0,4.0,3.5,False,False,0.15,client_019,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.5,0.0,3.714285714285715,3.714285714285715,0.0,3.0,3.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_000,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.589411764705882,-0.010588235294117787,4.857142857142858,4.857142857142857,-8.881784197001252e-16,4.0,4.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_001,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.4375,3.429779411764706,-0.007720588235294201,3.6250000000000004,3.625,-4.440892098500626e-16,3.0,3.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_002,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.0491176470588233,-0.0008823529411765563,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_003,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.245588235294117,-0.004411764705882781,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.233308823529412,-0.004191176470587976,2.3392857142857144,2.3392857142857144,0.0,1.0,1.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_005,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.491176470588235,-0.008823529411765119,3.714285714285715,3.714285714285714,-8.881784197001252e-16,3.0,3.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_006,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.0491176470588233,-0.0008823529411765563,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_007,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.589411764705882,-0.010588235294117787,4.857142857142858,4.857142857142857,-8.881784197001252e-16,4.0,4.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_008,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.491176470588235,-0.008823529411765119,3.714285714285715,3.714285714285714,-8.881784197001252e-16,3.0,3.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.294705882352941,-0.0052941176470588935,2.428571428571429,2.4285714285714284,-4.440892098500626e-16,1.0,1.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_010,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.25,4.245588235294117,-0.004411764705882781,4.357142857142857,4.357142857142857,0.0,4.0,4.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_011,True,True,False,ACCEPT_AFTER_AUTOMATED_REVIEW,ACCEPT_AFTER_AUTOMATED_REVIEW,False,3.5,3.491176470588235,-0.008823529411765119,3.714285714285715,3.714285714285714,-8.881784197001252e-16,3.0,3.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_012,False,False,False,REMEDIATE,REMEDIATE,False,3.05,3.0491176470588233,-0.0008823529411765563,3.0714285714285716,3.071428571428571,-4.440892098500626e-16,2.0,2.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.294705882352941,-0.0052941176470588935,2.428571428571429,2.4285714285714284,-4.440892098500626e-16,1.0,1.0
documentation,Documentation,0%,0.0,+10%,0.1,3.0,4.0,4.0,3.5,False,False,0.165,client_014,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.589411764705882,-0.010588235294117787,4.857142857142858,4.857142857142857,-8.881784197001252e-16,4.0,4.0
